ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030103","Environmental Studies",2021,"2021",5,"Bachelors Degree",54,"environmental-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030104","Environmental Science",2021,"2021",5,"Bachelors Degree",19,"environmental-science","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"04","Architecture and Related Services","0408","Architectural History & Criticism","040801","General Architectural History & Criticism",2021,"2021",5,"Bachelors Degree",16,"general-architectural-history-criticism","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050101","African Studies",2021,"2021",5,"Bachelors Degree",3,"african-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050102","American & U.S. Studies",2021,"2021",5,"Bachelors Degree",8,"american-us-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050106","European Studies",2021,"2021",5,"Bachelors Degree",1,"european-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050107","Latin American Studies",2021,"2021",5,"Bachelors Degree",0,"latin-american-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050110","Russian Studies",2021,"2021",5,"Bachelors Degree",1,"russian-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050125","German Studies",2021,"2021",5,"Bachelors Degree",8,"german-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050134","Latin American & Caribbean Studies",2021,"2021",5,"Bachelors Degree",1,"latin-american-caribbean-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050202","Native American Studies",2021,"2021",5,"Bachelors Degree",22,"native-american-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050207","Women's Studies",2021,"2021",5,"Bachelors Degree",26,"womens-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"09","Communications","0901","Communication and Media Studies","090101","Speech Communication & Rhetoric",2021,"2021",5,"Bachelors Degree",155,"speech-communication-rhetoric","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"09","Communications","0901","Communication and Media Studies","090102","Mass Communication & Media Studies",2021,"2021",5,"Bachelors Degree",9,"mass-communication-media-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"09","Communications","0904","Journalism","090401","Journalism",2021,"2021",5,"Bachelors Degree",237,"journalism-090401","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110101","General Computer & Information Sciences",2021,"2021",5,"Bachelors Degree",94,"general-computer-information-sciences-110101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110103","Information Technology",2021,"2021",5,"Bachelors Degree",24,"information-technology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2021,"2021",5,"Bachelors Degree",3,"computer-science-110701","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131202","Elementary Education & Teaching",2021,"2021",5,"Bachelors Degree",85,"elementary-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131203","Middle School Education & Teaching",2021,"2021",5,"Bachelors Degree",0,"middle-school-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131205","Secondary Education & Teaching",2021,"2021",5,"Bachelors Degree",34,"secondary-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131210","Early Childhood Education & Teaching",2021,"2021",5,"Bachelors Degree",21,"early-childhood-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1313","Teacher Education for Specific Subject Areas","131302","Art Teacher Education",2021,"2021",5,"Bachelors Degree",3,"art-teacher-education","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1313","Teacher Education for Specific Subject Areas","131312","Music Teacher Education",2021,"2021",5,"Bachelors Degree",19,"music-teacher-education","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1313","Teacher Education for Specific Subject Areas","131314","Physical Education Teaching & Coaching",2021,"2021",5,"Bachelors Degree",10,"physical-education-teaching-coaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1402","Aerospace, Aeronautical & Astronautical Engineering","140201","Aerospace, Aeronautical, & Astronautical Engineering",2021,"2021",5,"Bachelors Degree",59,"aerospace-aeronautical-astronautical-engineering-140201","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1404","Architectural Engineering","140401","Architectural Engineering",2021,"2021",5,"Bachelors Degree",27,"architectural-engineering-140401","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2021,"2021",5,"Bachelors Degree",63,"chemical-engineering-140701","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2021,"2021",5,"Bachelors Degree",50,"general-civil-engineering","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2021,"2021",5,"Bachelors Degree",9,"general-computer-engineering","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2021,"2021",5,"Bachelors Degree",27,"electrical-electronics-engineering","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1412","Engineering Physics","141201","Engineering Physics & Applied Physics",2021,"2021",5,"Bachelors Degree",5,"engineering-physics-applied-physics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2021,"2021",5,"Bachelors Degree",132,"mechanical-engineering-141901","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"14","Engineering","1425","Petroleum Engineering","142501","Petroleum Engineering",2021,"2021",5,"Bachelors Degree",26,"petroleum-engineering-142501","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2021,"2021",5,"Bachelors Degree",16,"linguistics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1603","East Asian Languages, Literatures, & Linguistics","160300","General East Asian Languages, Literatures, & Linguistics",2021,"2021",5,"Bachelors Degree",28,"general-east-asian-languages-literatures-linguistics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1604","Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics","160400","General Slavic Languages, Literatures, & Linguistics",2021,"2021",5,"Bachelors Degree",8,"general-slavic-languages-literatures-linguistics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160500","General Germanic Languages, Literatures, & Linguistics",2021,"2021",5,"Bachelors Degree",0,"general-germanic-languages-literatures-linguistics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2021,"2021",5,"Bachelors Degree",0,"german-language-literature","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160901","French Language & Literature",2021,"2021",5,"Bachelors Degree",15,"french-language-literature","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2021,"2021",5,"Bachelors Degree",30,"spanish-language-literature","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161200","General Classical Language, Literature, & Linguistics",2021,"2021",5,"Bachelors Degree",5,"general-classical-language-literature-linguistics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"22","Legal","2200","Undergraduate Non-Professional General Legal Studies","220000","General Legal Studies",2021,"2021",5,"Bachelors Degree",13,"general-legal-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2021,"2021",5,"Bachelors Degree",72,"general-english-language-literature-230101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240101","Liberal Arts & Sciences",2021,"2021",5,"Bachelors Degree",115,"liberal-arts-sciences-240101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240103","Humanistic Studies",2021,"2021",5,"Bachelors Degree",1,"humanistic-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2021,"2021",5,"Bachelors Degree",160,"general-biological-sciences","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260202","Biochemistry",2021,"2021",5,"Bachelors Degree",53,"biochemistry","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260204","Molecular Biology",2021,"2021",5,"Bachelors Degree",16,"molecular-biology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"26","Biology","2604","Cellular Biology & Anatomical Sciences","260406","Cellular & Molecular Biology",2021,"2021",5,"Bachelors Degree",23,"cellular-molecular-biology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"26","Biology","2605","Microbiological Sciences & Immunology","260502","General Microbiology",2021,"2021",5,"Bachelors Degree",33,"general-microbiology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"26","Biology","2612","Biotechnology","261201","Biotechnology",2021,"2021",5,"Bachelors Degree",8,"biotechnology-261201","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261310","Ecology & Evolutionary Biology",2021,"2021",5,"Bachelors Degree",1,"ecology-evolutionary-biology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2021,"2021",5,"Bachelors Degree",60,"general-mathematics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"30","Interdisciplinary Studies","3017","Behavioral Sciences","301701","Behavioral Sciences",2021,"2021",5,"Bachelors Degree",80,"behavioral-sciences-301701","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"30","Interdisciplinary Studies","3020","International Studies","302001","International & Global Studies",2021,"2021",5,"Bachelors Degree",34,"international-global-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"30","Interdisciplinary Studies","3022","Classical & Ancient Studies","302201","Ancient Civilization Studies",2021,"2021",5,"Bachelors Degree",6,"ancient-civilization-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"30","Interdisciplinary Studies","3027","Human Biology","302701","Human Biology",2021,"2021",5,"Bachelors Degree",77,"human-biology-302701","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"30","Interdisciplinary Studies","3099","Other Interdisciplinary Studies","309999","Other Multidisciplinary Studies",2021,"2021",5,"Bachelors Degree",1,"other-multidisciplinary-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"31","Parks, Recreation, & Leisure","3101","Parks, Recreation, & Leisure Studies","310101","Parks, Recreation, & Leisure Studies",2021,"2021",5,"Bachelors Degree",2,"parks-recreation-leisure-studies-310101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310501","General Health & Physical Education",2021,"2021",5,"Bachelors Degree",0,"general-health-physical-education","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310504","Sport & Fitness Management",2021,"2021",5,"Bachelors Degree",92,"sport-fitness-management","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310505","Kinesiology & Exercise Science",2021,"2021",5,"Bachelors Degree",148,"kinesiology-exercise-science","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"38","Philosophy and Religious Studies","3800","General Philosophy & Religious Studies","380001","General Philosophy & Religious Studies",2021,"2021",5,"Bachelors Degree",0,"general-philosophy-religious-studies-380001","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2021,"2021",5,"Bachelors Degree",15,"philosophy-380101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"38","Philosophy and Religious Studies","3802","Religious Studies","380201","Religious Studies",2021,"2021",5,"Bachelors Degree",8,"religious-studies-380201","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"38","Philosophy and Religious Studies","3802","Religious Studies","380206","Judaic Studies",2021,"2021",5,"Bachelors Degree",5,"judaic-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"40","Physical Sciences","4002","Astronomy & Astrophysics","400201","Astronomy",2021,"2021",5,"Bachelors Degree",9,"astronomy","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"40","Physical Sciences","4004","Atmospheric Sciences & Meteorology","400401","General Atmospheric Sciences & Meteorology",2021,"2021",5,"Bachelors Degree",6,"general-atmospheric-sciences-meteorology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2021,"2021",5,"Bachelors Degree",24,"general-chemistry","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"40","Physical Sciences","4006","Geological & Earth Sciences","400601","General Geology & Earch Science",2021,"2021",5,"Bachelors Degree",8,"general-geology-earch-science","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"40","Physical Sciences","4008","Physics","400801","General Physics",2021,"2021",5,"Bachelors Degree",19,"general-physics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"42","Psychology","4201","General Psychology","420101","General Psychology",2021,"2021",5,"Bachelors Degree",299,"general-psychology-420101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"42","Psychology","4227","Research & Experimental Psychology","422703","Developmental & Child Psychology",2021,"2021",5,"Bachelors Degree",0,"developmental-child-psychology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"42","Psychology","4227","Research & Experimental Psychology","422799","Other Research & Experimental Psychology",2021,"2021",5,"Bachelors Degree",36,"other-research-experimental-psychology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"44","Public Administration and Social Service","4404","Public Administration","440401","Public Administration",2021,"2021",5,"Bachelors Degree",15,"public-administration-440401","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"44","Public Administration and Social Service","4407","Social Work","440701","Social Work",2021,"2021",5,"Bachelors Degree",54,"social-work-440701","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"45","Social Sciences","4502","Anthropology","450201","Anthropology",2021,"2021",5,"Bachelors Degree",34,"anthropology-450201","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"45","Social Sciences","4504","Crminology","450401","Criminology",2021,"2021",5,"Bachelors Degree",4,"criminology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"45","Social Sciences","4506","Economics","450601","General Economics",2021,"2021",5,"Bachelors Degree",98,"general-economics","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"45","Social Sciences","4507","Geography & Cartography","450701","Geography",2021,"2021",5,"Bachelors Degree",6,"geography","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"45","Social Sciences","4507","Geography & Cartography","450702","Geographic Information Science & Cartography",2021,"2021",5,"Bachelors Degree",1,"geographic-information-science-cartography","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"45","Social Sciences","4510","Political Science & Government","451001","General Political Science & Government",2021,"2021",5,"Bachelors Degree",103,"general-political-science-government","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"45","Social Sciences","4511","Sociology","451101","Sociology",2021,"2021",5,"Bachelors Degree",36,"sociology-451101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"50","Visual & Performing Arts","5003","Dance","500301","General Dance",2021,"2021",5,"Bachelors Degree",4,"general-dance","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2021,"2021",5,"Bachelors Degree",69,"general-design-visual-communications","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500501","General Drama & Theater Arts",2021,"2021",5,"Bachelors Degree",26,"general-drama-theater-arts","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500601","Film, Cinema, & Video Studies",2021,"2021",5,"Bachelors Degree",67,"film-cinema-video-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500702","General Fine Studio Arts",2021,"2021",5,"Bachelors Degree",31,"general-fine-studio-arts","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500703","Art History, Criticism, & Conservation",2021,"2021",5,"Bachelors Degree",13,"art-history-criticism-conservation","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2021,"2021",5,"Bachelors Degree",27,"general-music","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5102","Communication Disorders Sciences & Services","510201","General Communication Sciences & Disorders",2021,"2021",5,"Bachelors Degree",53,"general-communication-sciences-disorders","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5107","Health & Medical Administrative Services","510706","Health Information & Medical Records Administration",2021,"2021",5,"Bachelors Degree",16,"health-information-medical-records-administration","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510908","Respiratory Care Therapist",2021,"2021",5,"Bachelors Degree",22,"respiratory-care-therapist","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510913","Athletic Trainer",2021,"2021",5,"Bachelors Degree",0,"athletic-trainer","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5110","Medical Laboratory Research & Allied Professions","511002","Cytotechnologist",2021,"2021",5,"Bachelors Degree",0,"cytotechnologist","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5110","Medical Laboratory Research & Allied Professions","511005","Clinical Laboratory Technologist",2021,"2021",5,"Bachelors Degree",20,"clinical-laboratory-technologist","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5115","Mental & Social Health Services & Allied Professions","511504","Community Health Services",2021,"2021",5,"Bachelors Degree",23,"community-health-services","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5120","Pharmaceutical Sciences & Administration","512001","Pharmacy",2021,"2021",5,"Bachelors Degree",119,"pharmacy","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5122","Public Health","512299","Other Public Health",2021,"2021",5,"Bachelors Degree",5,"other-public-health","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512305","Music Therapy",2021,"2021",5,"Bachelors Degree",12,"music-therapy","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512306","Occupational Therapy",2021,"2021",5,"Bachelors Degree",0,"occupational-therapy","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"51","Health","5138","Registered Nursing, Nursing Administration, & Nursing Research","513801","Registered Nursing",2021,"2021",5,"Bachelors Degree",285,"registered-nursing","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5201","General Business & Commerce","520101","General Business",2021,"2021",5,"Bachelors Degree",169,"general-business","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5202","Business Administration, Management, & Operations","520201","General Business Administration & Management",2021,"2021",5,"Bachelors Degree",179,"general-business-administration-management","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5202","Business Administration, Management, & Operations","520203","Logistics, Materials, & Supply Chain Management",2021,"2021",5,"Bachelors Degree",81,"logistics-materials-supply-chain-management","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5203","Accounting","520301","Accounting",2021,"2021",5,"Bachelors Degree",181,"accounting-520301","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5208","Financial Management Services","520801","General Finance",2021,"2021",5,"Bachelors Degree",204,"general-finance","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5211","International Business","521101","International Business, Trade, & Commerce",2021,"2021",5,"Bachelors Degree",3,"international-business-trade-commerce","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5212","Management Information Systems & Services","521201","General Management Information Systems",2021,"2021",5,"Bachelors Degree",31,"general-management-information-systems","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5213","Management Sciences & Quantitative Methods","521301","Management Science",2021,"2021",5,"Bachelors Degree",64,"management-science","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"52","Business","5214","Marketing","521401","General Marketing & Marketing Management",2021,"2021",5,"Bachelors Degree",175,"general-marketing-marketing-management","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"54","History","5401","History","540101","General History",2021,"2021",5,"Bachelors Degree",54,"general-history","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030103","Environmental Studies",2020,"2020",5,"Bachelors Degree",47,"environmental-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030104","Environmental Science",2020,"2020",5,"Bachelors Degree",16,"environmental-science","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"04","Architecture and Related Services","0408","Architectural History & Criticism","040801","General Architectural History & Criticism",2020,"2020",5,"Bachelors Degree",38,"general-architectural-history-criticism","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050101","African Studies",2020,"2020",5,"Bachelors Degree",9,"african-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050102","American & U.S. Studies",2020,"2020",5,"Bachelors Degree",5,"american-us-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050106","European Studies",2020,"2020",5,"Bachelors Degree",3,"european-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050107","Latin American Studies",2020,"2020",5,"Bachelors Degree",0,"latin-american-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050110","Russian Studies",2020,"2020",5,"Bachelors Degree",3,"russian-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050125","German Studies",2020,"2020",5,"Bachelors Degree",2,"german-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0501","Area Studies","050134","Latin American & Caribbean Studies",2020,"2020",5,"Bachelors Degree",3,"latin-american-caribbean-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050202","Native American Studies",2020,"2020",5,"Bachelors Degree",19,"native-american-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050207","Women's Studies",2020,"2020",5,"Bachelors Degree",24,"womens-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"09","Communications","0901","Communication and Media Studies","090101","Speech Communication & Rhetoric",2020,"2020",5,"Bachelors Degree",134,"speech-communication-rhetoric","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"09","Communications","0901","Communication and Media Studies","090102","Mass Communication & Media Studies",2020,"2020",5,"Bachelors Degree",12,"mass-communication-media-studies","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"09","Communications","0904","Journalism","090401","Journalism",2020,"2020",5,"Bachelors Degree",243,"journalism-090401","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110101","General Computer & Information Sciences",2020,"2020",5,"Bachelors Degree",90,"general-computer-information-sciences-110101","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110103","Information Technology",2020,"2020",5,"Bachelors Degree",29,"information-technology","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2020,"2020",5,"Bachelors Degree",1,"computer-science-110701","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131202","Elementary Education & Teaching",2020,"2020",5,"Bachelors Degree",60,"elementary-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131203","Middle School Education & Teaching",2020,"2020",5,"Bachelors Degree",1,"middle-school-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131205","Secondary Education & Teaching",2020,"2020",5,"Bachelors Degree",48,"secondary-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131210","Early Childhood Education & Teaching",2020,"2020",5,"Bachelors Degree",12,"early-childhood-education-teaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1313","Teacher Education for Specific Subject Areas","131302","Art Teacher Education",2020,"2020",5,"Bachelors Degree",7,"art-teacher-education","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1313","Teacher Education for Specific Subject Areas","131312","Music Teacher Education",2020,"2020",5,"Bachelors Degree",19,"music-teacher-education","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
"13","Education","1313","Teacher Education for Specific Subject Areas","131314","Physical Education Teaching & Coaching",2020,"2020",5,"Bachelors Degree",5,"physical-education-teaching-coaching","Lawrence, KS","31000US29940","lawrence-ks-31000US29940"
